fecha,pred_consumo,real_consumo,error
2020-01-06 03:00:00,0.1093653440475463,0.115,0.0056346559524536
2020-01-06 04:00:00,0.1150094866752624,0.114,0.0010094866752624
2020-01-06 05:00:00,0.1070685014128685,0.108,0.0009314985871314
2020-01-06 06:00:00,0.101548857986927,0.101,0.000548857986927
2020-01-06 07:00:00,0.0991093069314956,0.099,0.0001093069314956
2020-01-06 08:00:00,0.0980148091912269,0.1,0.001985190808773
2020-01-06 09:00:00,0.1119280010461807,0.108,0.0039280010461807
2020-01-06 10:00:00,0.3180966675281524,0.312,0.0060966675281524
2020-01-06 11:00:00,1.3430083990097046,1.349,0.0059916009902953
2020-01-06 12:00:00,0.3422277569770813,0.403,0.0607722430229187
2020-01-06 13:00:00,0.2644585967063904,0.281,0.0165414032936096
2020-01-06 14:00:00,0.1196732074022293,0.112,0.0076732074022293
2020-01-06 15:00:00,0.1021354719996452,0.102,0.0001354719996452
2020-01-06 16:00:00,0.1024312525987625,0.102,0.0004312525987625
2020-01-06 17:00:00,0.1116902828216552,0.11,0.0016902828216552
2020-01-06 18:00:00,0.1045239642262458,0.106,0.0014760357737541
2020-01-06 19:00:00,0.1520346105098724,0.15,0.0020346105098724
2020-01-06 20:00:00,0.1006771624088287,0.099,0.0016771624088287
2020-01-06 21:00:00,0.1068838462233543,0.105,0.0018838462233543
2020-01-06 22:00:00,0.5449492931365967,0.554,0.0090507068634033
2020-01-06 23:00:00,0.5780735611915588,0.6,0.0219264388084411
2020-01-07 00:00:00,0.4527856707572937,0.481,0.0282143292427062
2020-01-07 01:00:00,0.4688196778297424,0.471,0.0021803221702575
2020-01-07 02:00:00,0.4866794049739837,0.476,0.0106794049739837
2020-01-07 03:00:00,0.4219696223735809,0.408,0.0139696223735809
2020-01-07 04:00:00,0.0966299623250961,0.097,0.0003700376749038
2020-01-07 05:00:00,0.0957962423563003,0.094,0.0017962423563003
2020-01-07 06:00:00,0.0932097658514976,0.093,0.0002097658514976
2020-01-07 07:00:00,0.102048709988594,0.101,0.001048709988594
2020-01-07 08:00:00,0.2253796160221099,0.23,0.00462038397789
2020-01-07 09:00:00,0.7716197371482849,0.782,0.0103802628517151
2020-01-07 10:00:00,0.9862343668937684,0.938,0.0482343668937683
2020-01-07 11:00:00,0.1922942698001861,0.168,0.0242942698001861
2020-01-07 12:00:00,0.0986769497394561,0.099,0.0003230502605438
2020-01-07 13:00:00,0.0858910083770752,0.09,0.0041089916229248
2020-01-07 14:00:00,0.1116379871964454,0.112,0.0003620128035545
2020-01-07 15:00:00,0.7507385015487671,0.787,0.0362614984512329
2020-01-07 16:00:00,0.4387544393539428,0.438,0.0007544393539428
2020-01-07 17:00:00,0.2460051476955413,0.241,0.0050051476955413
2020-01-07 18:00:00,0.3124908804893493,0.332,0.0195091195106506
2020-01-07 19:00:00,0.4630578160285949,0.483,0.019942183971405
2020-01-07 20:00:00,0.2046389579772949,0.222,0.017361042022705
2020-01-07 21:00:00,0.175516664981842,0.187,0.0114833350181579
2020-01-07 22:00:00,0.6521037220954895,0.655,0.0028962779045105
2020-01-07 23:00:00,0.4536766707897186,0.457,0.0033233292102813
2020-01-08 00:00:00,0.5854241251945496,0.572,0.0134241251945496
2020-01-08 01:00:00,0.272678792476654,0.274,0.0013212075233459
2020-01-08 02:00:00,0.1122593134641647,0.099,0.0132593134641647
2020-01-08 03:00:00,0.0958960056304931,0.096,0.0001039943695068
2020-01-08 04:00:00,0.1007809489965438,0.103,0.0022190510034561
2020-01-08 05:00:00,0.1060630455613136,0.107,0.0009369544386863
2020-01-08 06:00:00,0.1046789810061454,0.103,0.0016789810061454
2020-01-08 07:00:00,0.10264403373003,0.104,0.0013559662699699
2020-01-08 08:00:00,0.2185670882463455,0.216,0.0025670882463455
2020-01-08 09:00:00,0.3162442445755005,0.331,0.0147557554244995
2020-01-08 10:00:00,1.1536734104156494,1.148,0.0056734104156495
2020-01-08 11:00:00,1.138234257698059,1.135,0.003234257698059
2020-01-08 12:00:00,0.1722506284713745,0.132,0.0402506284713745
2020-01-08 13:00:00,0.1304496973752975,0.1,0.0304496973752975
2020-01-08 14:00:00,1.176508545875549,1.13,0.0465085458755494
2020-01-08 15:00:00,0.2598901093006134,0.285,0.0251098906993865
2020-01-08 16:00:00,0.3644507527351379,0.335,0.0294507527351379
2020-01-08 17:00:00,0.3911527693271637,0.381,0.0101527693271636
2020-01-08 18:00:00,0.3484775424003601,0.349,0.0005224575996398
2020-01-08 19:00:00,0.125668853521347,0.105,0.020668853521347
2020-01-08 20:00:00,0.2907655835151672,0.279,0.0117655835151672
2020-01-08 21:00:00,0.699051558971405,0.716,0.0169484410285949
2020-01-08 22:00:00,0.4475494921207428,0.476,0.0284505078792571
2020-01-08 23:00:00,0.6760367155075073,0.679,0.0029632844924927
2020-01-09 00:00:00,0.5554549694061279,0.55,0.0054549694061278
2020-01-09 01:00:00,0.4270692765712738,0.425,0.0020692765712738
2020-01-09 02:00:00,0.111043743789196,0.118,0.0069562562108039
2020-01-09 03:00:00,0.1096218302845954,0.112,0.0023781697154045
2020-01-09 04:00:00,0.1050488129258155,0.103,0.0020488129258155
2020-01-09 05:00:00,0.1037289574742317,0.102,0.0017289574742317
2020-01-09 06:00:00,0.1046406477689743,0.106,0.0013593522310256
2020-01-09 07:00:00,0.1073293536901474,0.111,0.0036706463098526
2020-01-09 08:00:00,0.1054223105311393,0.107,0.0015776894688606
2020-01-09 09:00:00,0.765104353427887,0.771,0.005895646572113
2020-01-09 10:00:00,0.6919474005699158,0.679,0.0129474005699157
2020-01-09 11:00:00,0.2884669303894043,0.256,0.0324669303894042
2020-01-09 12:00:00,0.1032644137740135,0.103,0.0002644137740135
2020-01-09 13:00:00,0.1018021404743194,0.101,0.0008021404743194
2020-01-09 14:00:00,0.193427175283432,0.198,0.004572824716568
2020-01-09 15:00:00,0.5788428783416748,0.626,0.0471571216583251
2020-01-09 16:00:00,0.1799842268228531,0.156,0.023984226822853
2020-01-09 17:00:00,0.1138861998915672,0.106,0.0078861998915672
2020-01-09 18:00:00,0.2612857520580292,0.25,0.0112857520580291
2020-01-09 19:00:00,0.1198776885867118,0.119,0.0008776885867118
2020-01-09 20:00:00,0.6400785446166992,0.615,0.0250785446166992
2020-01-09 21:00:00,0.5090187788009644,0.517,0.0079812211990356
2020-01-09 22:00:00,0.5945345163345337,0.6,0.0054654836654662
2020-01-09 23:00:00,0.7133313417434692,0.718,0.0046686582565307
2020-01-10 00:00:00,0.4295211136341095,0.418,0.0115211136341095
2020-01-10 01:00:00,0.1237921863794326,0.148,0.0242078136205673
2020-01-10 02:00:00,0.1262069046497345,0.135,0.0087930953502655
2020-01-10 03:00:00,0.137631356716156,0.136,0.0016313567161559
2020-01-10 04:00:00,0.119511678814888,0.12,0.0004883211851119
2020-01-10 05:00:00,0.1177672147750854,0.119,0.0012327852249145
2020-01-10 06:00:00,0.1159207820892334,0.117,0.0010792179107666
2020-01-10 07:00:00,0.2238087207078933,0.225,0.0011912792921066
2020-01-10 08:00:00,0.6712246537208557,0.665,0.0062246537208556
2020-01-10 09:00:00,1.4282199144363403,1.389,0.0392199144363403
2020-01-10 10:00:00,0.6741584539413452,0.692,0.0178415460586547
2020-01-10 11:00:00,0.0850658193230629,0.113,0.0279341806769371
2020-01-10 12:00:00,0.4286280572414398,0.402,0.0266280572414397
2020-01-10 13:00:00,0.2435764223337173,0.257,0.0134235776662826
2020-01-10 14:00:00,0.3401398956775665,0.34,0.0001398956775665
2020-01-10 15:00:00,1.2183738946914673,1.205,0.0133738946914672
2020-01-10 16:00:00,0.4526921510696411,0.408,0.0446921510696411
2020-01-10 17:00:00,0.229199007153511,0.244,0.0148009928464889
2020-01-10 18:00:00,0.1994154453277588,0.205,0.0055845546722411
2020-01-10 19:00:00,0.4911322295665741,0.467,0.024132229566574
2020-01-10 20:00:00,0.61048823595047,0.603,0.0074882359504699
2020-01-10 21:00:00,1.440039038658142,1.369,0.0710390386581421
2020-01-10 22:00:00,0.7295874953269958,0.715,0.0145874953269958
2020-01-10 23:00:00,0.4858858287334442,0.467,0.0188858287334441
2020-01-11 00:00:00,0.4175794422626495,0.415,0.0025794422626495
2020-01-11 01:00:00,0.4045634567737579,0.414,0.009436543226242
2020-01-11 02:00:00,0.178169846534729,0.176,0.002169846534729
2020-01-11 03:00:00,0.1157649457454681,0.116,0.0002350542545318
2020-01-11 04:00:00,0.09470696747303,0.092,0.00270696747303
