fecha,pred_consumo,real_consumo,error
2020-01-04 07:00:00,0.1264191708870633,0.09,0.0364191708870633
2020-01-04 08:00:00,0.3954524633891509,0.096,0.2994524633891509
2020-01-04 09:00:00,0.4431914830043578,0.459,0.0158085169956421
2020-01-04 10:00:00,0.313747759933231,0.474,0.1602522400667689
2020-01-04 11:00:00,0.2199285951805382,0.348,0.1280714048194617
2020-01-04 12:00:00,0.1545920042995612,0.164,0.0094079957004387
2020-01-04 13:00:00,0.1441068949879961,0.152,0.0078931050120039
2020-01-04 14:00:00,0.3877517365562357,0.16,0.2277517365562357
2020-01-04 15:00:00,0.3684607322082101,0.16,0.20846073220821
2020-01-04 16:00:00,0.2138738536421864,0.194,0.0198738536421863
2020-01-04 17:00:00,0.1587046478916781,0.147,0.0117046478916781
2020-01-04 18:00:00,0.1394286311790908,0.152,0.0125713688209091
